entity_count	config_json	config_linkml_runtime_version	config_entity_counts	config_working_directory	create_object_event_duration	create_object_event_start	create_object_event_end	json_dump_event_duration	json_dump_event_start	json_dump_event_end	json_load_event_duration	json_load_event_start	json_load_event_end	yaml_dump_event_duration	yaml_dump_event_start	yaml_dump_event_end	yaml_load_event_duration	yaml_load_event_start	yaml_load_event_end	rdf_dump_event_duration	rdf_dump_event_start	rdf_dump_event_end	rdf_load_event_duration	rdf_load_event_start	rdf_load_event_end	to_dict_event_duration	to_dict_event_start	to_dict_event_end	plain_yaml_dump_event_duration	plain_yaml_dump_event_start	plain_yaml_dump_event_end	plain_yaml_load_event_duration	plain_yaml_load_event_start	plain_yaml_load_event_end	plain_json_dump_event_duration	plain_json_dump_event_start	plain_json_dump_event_end	plain_json_load_event_duration	plain_json_load_event_start	plain_json_load_event_end
10	{\"linkml_runtime_version\": \"1.1.26\", \"entity_counts\": [10, 100, 1000, 10000], \"working_directory\": \"tmp\"}	1.1.26	[10|100|1000|10000]	tmp	0.0007097721099853516	1647898136.351937	1647898136.3526468	0.0014522075653076172	1647898136.3526888	1647898136.354141	0.0010380744934082031	1647898136.354145	1647898136.3551831	0.01128697395324707	1647898136.355186	1647898136.366473	0.020206689834594727	1647898136.3664792	1647898136.3866858	0.600383996963501	1647898136.386689	1647898136.987073	0.0230710506439209	1647898136.987079	1647898137.01015	0.0009839534759521484	1647898137.010154	1647898137.011138	0.00872492790222168	1647898137.0117152	1647898137.02044	0.016283035278320312	1647898137.020444	1647898137.036727	0.00040793418884277344	1647898137.011141	1647898137.011549	0.0001590251922607422	1647898137.011553	1647898137.011712
100	{\"linkml_runtime_version\": \"1.1.26\", \"entity_counts\": [10, 100, 1000, 10000], \"working_directory\": \"tmp\"}	1.1.26	[10|100|1000|10000]	tmp	0.003926992416381836	1647898137.036774	1647898137.040701	0.00861811637878418	1647898137.040731	1647898137.049349	0.007911205291748047	1647898137.049352	1647898137.0572631	0.09909820556640625	1647898137.0572648	1647898137.156363	0.19006085395812988	1647898137.1563861	1647898137.346447	0.2777109146118164	1647898137.346465	1647898137.624176	0.24557709693908691	1647898137.624182	1647898137.869759	0.010693788528442383	1647898137.869764	1647898137.8804579	0.10492300987243652	1647898137.884203	1647898137.989126	0.19716191291809082	1647898137.989134	1647898138.186296	0.003142118453979492	1647898137.8804638	1647898137.883606	0.0005888938903808594	1647898137.88361	1647898137.884199
1000	{\"linkml_runtime_version\": \"1.1.26\", \"entity_counts\": [10, 100, 1000, 10000], \"working_directory\": \"tmp\"}	1.1.26	[10|100|1000|10000]	tmp	0.04391598701477051	1647898138.186698	1647898138.230614	0.11826705932617188	1647898138.230656	1647898138.348923	0.08691096305847168	1647898138.3489332	1647898138.4358442	1.3234150409698486	1647898138.435849	1647898139.759264	2.247610092163086	1647898139.759273	1647898142.0068831	2.850058078765869	1647898142.006892	1647898144.85695	2.620255947113037	1647898144.856958	1647898147.4772139	0.16834568977355957	1647898147.477229	1647898147.6455748	1.1307618618011475	1647898147.6892831	1647898148.820045	2.0948359966278076	1647898148.820054	1647898150.91489	0.03907203674316406	1647898147.64559	1647898147.684662	0.004606962203979492	1647898147.684671	1647898147.689278
10000	{\"linkml_runtime_version\": \"1.1.26\", \"entity_counts\": [10, 100, 1000, 10000], \"working_directory\": \"tmp\"}	1.1.26	[10|100|1000|10000]	tmp	0.529655933380127	1647898150.919989	1647898151.449645	1.1452689170837402	1647898151.4497	1647898152.594969	1.026026964187622	1647898152.594979	1647898153.621006	12.090089082717896	1647898153.621013	1647898165.711102	22.48286008834839	1647898165.711116	1647898188.1939762	28.789403200149536	1647898188.193992	1647898216.983395	25.7009220123291	1647898216.983412	1647898242.684334	1.2356510162353516	1647898242.684351	1647898243.920002	10.947161197662354	1647898244.286336	1647898255.2334971	22.788049936294556	1647898255.233516	1647898278.021566	0.316342830657959	1647898243.920015	1647898244.236358	0.049941062927246094	1647898244.236383	1647898244.286324
